-------------------------------------------------------------------------------------------------------------------------------------------------------------------

TEIL: A       Gesamtanzahl gefertigt: 2235

FA: 007054     Anzahl gefertigt: 100        MIN: 0T:0h:4m:46s        MAX: 0T:0h:29m:25s        AVG: 0T:0h:6m:50s     MIN_FAIL: 2       MAX_FAIL: 2        AVG_FAIL: 2.00 %
FA: 007055     Anzahl gefertigt: 100        MIN: 0T:0h:4m:36s        MAX: 0T:0h:58m:53s        AVG: 0T:0h:8m:10s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007056     Anzahl gefertigt: 100        MIN: 0T:0h:4m:45s        MAX: 0T:0h:46m:54s        AVG: 0T:0h:7m:32s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007057     Anzahl gefertigt: 100        MIN: 0T:0h:4m:36s        MAX: 0T:0h:56m:4s        AVG: 0T:0h:10m:1s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007058     Anzahl gefertigt: 100        MIN: 0T:0h:4m:48s        MAX: 0T:0h:22m:14s        AVG: 0T:0h:6m:57s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007059     Anzahl gefertigt: 100        MIN: 0T:0h:4m:54s        MAX: 0T:0h:46m:20s        AVG: 0T:0h:7m:43s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007089     Anzahl gefertigt: 2        MIN: 0T:0h:30m:35s        MAX: 0T:0h:30m:45s        AVG: 0T:0h:30m:40s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007116     Anzahl gefertigt: 100        MIN: 0T:0h:4m:54s        MAX: 0T:0h:25m:30s        AVG: 0T:0h:7m:8s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007117     Anzahl gefertigt: 100        MIN: 0T:0h:4m:46s        MAX: 0T:0h:44m:15s        AVG: 0T:0h:8m:29s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007118     Anzahl gefertigt: 100        MIN: 0T:0h:4m:47s        MAX: 0T:0h:31m:20s        AVG: 0T:0h:7m:31s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007119     Anzahl gefertigt: 100        MIN: 0T:0h:4m:48s        MAX: 0T:0h:49m:12s        AVG: 0T:0h:8m:23s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007120     Anzahl gefertigt: 100        MIN: 0T:0h:4m:36s        MAX: 0T:0h:28m:8s        AVG: 0T:0h:7m:1s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007121     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:48m:3s        AVG: 0T:0h:9m:11s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007189     Anzahl gefertigt: 100        MIN: 0T:0h:4m:46s        MAX: 0T:0h:18m:4s        AVG: 0T:0h:6m:30s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007190     Anzahl gefertigt: 100        MIN: 0T:0h:4m:37s        MAX: 0T:0h:45m:46s        AVG: 0T:0h:9m:9s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007191     Anzahl gefertigt: 100        MIN: 0T:0h:4m:47s        MAX: 0T:0h:34m:16s        AVG: 0T:0h:6m:38s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007192     Anzahl gefertigt: 100        MIN: 0T:0h:4m:38s        MAX: 0T:0h:58m:5s        AVG: 0T:0h:9m:21s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007193     Anzahl gefertigt: 100        MIN: 0T:0h:4m:47s        MAX: 0T:0h:46m:5s        AVG: 0T:0h:9m:20s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007194     Anzahl gefertigt: 100        MIN: 0T:0h:4m:52s        MAX: 0T:0h:24m:40s        AVG: 0T:0h:7m:2s     MIN_FAIL: 1       MAX_FAIL: 2        AVG_FAIL: 3.00 %
FA: 007195     Anzahl gefertigt: 100        MIN: 0T:0h:4m:51s        MAX: 0T:0h:46m:58s        AVG: 0T:0h:8m:9s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007268     Anzahl gefertigt: 100        MIN: 0T:0h:4m:41s        MAX: 0T:0h:51m:42s        AVG: 0T:0h:10m:37s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007269     Anzahl gefertigt: 100        MIN: 0T:0h:4m:54s        MAX: 0T:0h:57m:19s        AVG: 0T:0h:8m:22s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007270     Anzahl gefertigt: 100        MIN: 0T:0h:4m:44s        MAX: 0T:0h:47m:2s        AVG: 0T:0h:9m:24s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007271     Anzahl gefertigt: 100        MIN: 0T:0h:4m:46s        MAX: 0T:0h:30m:7s        AVG: 0T:0h:7m:28s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007272     Anzahl gefertigt: 100        MIN: 0T:0h:4m:51s        MAX: 0T:0h:46m:41s        AVG: 0T:0h:7m:15s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007273     Anzahl gefertigt: 100        MIN: 0T:0h:4m:52s        MAX: 0T:0h:46m:17s        AVG: 0T:0h:8m:46s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007274     Anzahl gefertigt: 99        MIN: 0T:0h:3m:52s        MAX: 0T:0h:45m:8s        AVG: 0T:0h:7m:36s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.01 %
FA: 007275     Anzahl gefertigt: 100        MIN: 0T:0h:4m:48s        MAX: 0T:0h:55m:31s        AVG: 0T:0h:9m:10s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007348     Anzahl gefertigt: 100        MIN: 0T:0h:4m:47s        MAX: 0T:0h:38m:11s        AVG: 0T:0h:7m:20s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007349     Anzahl gefertigt: 100        MIN: 0T:0h:4m:45s        MAX: 0T:0h:51m:18s        AVG: 0T:0h:10m:0s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007350     Anzahl gefertigt: 100        MIN: 0T:0h:4m:46s        MAX: 0T:0h:49m:26s        AVG: 0T:0h:7m:45s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007351     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:50m:13s        AVG: 0T:0h:7m:37s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007352     Anzahl gefertigt: 100        MIN: 0T:0h:4m:49s        MAX: 0T:0h:50m:36s        AVG: 0T:0h:7m:59s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007353     Anzahl gefertigt: 100        MIN: 0T:0h:4m:51s        MAX: 0T:0h:44m:56s        AVG: 0T:0h:8m:55s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007354     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:35m:38s        AVG: 0T:0h:7m:3s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007429     Anzahl gefertigt: 100        MIN: 0T:0h:4m:35s        MAX: 0T:0h:52m:8s        AVG: 0T:0h:6m:54s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007430     Anzahl gefertigt: 100        MIN: 0T:0h:4m:46s        MAX: 0T:0h:48m:11s        AVG: 0T:0h:6m:49s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007431     Anzahl gefertigt: 100        MIN: 0T:0h:4m:47s        MAX: 0T:0h:30m:44s        AVG: 0T:0h:7m:43s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007432     Anzahl gefertigt: 101        MIN: 0T:0h:4m:47s        MAX: 0T:0h:24m:7s        AVG: 0T:0h:7m:34s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.98 %
FA: 007433     Anzahl gefertigt: 100        MIN: 0T:0h:4m:38s        MAX: 0T:0h:29m:17s        AVG: 0T:0h:6m:46s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007434     Anzahl gefertigt: 100        MIN: 0T:0h:4m:48s        MAX: 0T:0h:57m:22s        AVG: 0T:0h:7m:12s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007435     Anzahl gefertigt: 99        MIN: 0T:0h:4m:2s        MAX: 0T:0h:40m:51s        AVG: 0T:0h:7m:57s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.01 %
FA: 007436     Anzahl gefertigt: 100        MIN: 0T:0h:4m:46s        MAX: 0T:0h:36m:28s        AVG: 0T:0h:9m:50s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007510     Anzahl gefertigt: 100        MIN: 0T:0h:4m:47s        MAX: 0T:0h:47m:13s        AVG: 0T:0h:9m:18s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007511     Anzahl gefertigt: 100        MIN: 0T:0h:4m:41s        MAX: 0T:0h:24m:37s        AVG: 0T:0h:7m:48s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007512     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:48m:0s        AVG: 0T:0h:7m:9s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007513     Anzahl gefertigt: 98        MIN: 0T:0h:3m:45s        MAX: 0T:0h:25m:6s        AVG: 0T:0h:7m:28s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.04 %
FA: 007514     Anzahl gefertigt: 100        MIN: 0T:0h:4m:53s        MAX: 0T:0h:32m:35s        AVG: 0T:0h:7m:12s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007515     Anzahl gefertigt: 100        MIN: 0T:0h:4m:56s        MAX: 0T:0h:54m:40s        AVG: 0T:0h:8m:28s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 3.00 %
FA: 007516     Anzahl gefertigt: 100        MIN: 0T:0h:5m:16s        MAX: 0T:0h:49m:30s        AVG: 0T:0h:8m:7s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007517     Anzahl gefertigt: 100        MIN: 0T:0h:5m:5s        MAX: 0T:0h:31m:39s        AVG: 0T:0h:7m:58s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007598     Anzahl gefertigt: 100        MIN: 0T:0h:4m:53s        MAX: 0T:0h:52m:18s        AVG: 0T:0h:7m:1s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007599     Anzahl gefertigt: 100        MIN: 0T:0h:4m:45s        MAX: 0T:0h:37m:32s        AVG: 0T:0h:8m:1s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007600     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:58m:36s        AVG: 0T:0h:8m:0s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007601     Anzahl gefertigt: 100        MIN: 0T:0h:4m:45s        MAX: 0T:0h:24m:16s        AVG: 0T:0h:6m:40s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007602     Anzahl gefertigt: 101        MIN: 0T:0h:4m:55s        MAX: 0T:0h:45m:0s        AVG: 0T:0h:7m:56s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 3.96 %
FA: 007603     Anzahl gefertigt: 100        MIN: 0T:0h:5m:1s        MAX: 0T:0h:33m:11s        AVG: 0T:0h:7m:48s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 3.00 %
FA: 007604     Anzahl gefertigt: 100        MIN: 0T:0h:5m:3s        MAX: 0T:0h:39m:6s        AVG: 0T:0h:7m:54s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007684     Anzahl gefertigt: 100        MIN: 0T:0h:5m:33s        MAX: 0T:0h:43m:17s        AVG: 0T:0h:9m:14s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007685     Anzahl gefertigt: 100        MIN: 0T:0h:4m:51s        MAX: 0T:0h:56m:59s        AVG: 0T:0h:10m:33s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007686     Anzahl gefertigt: 100        MIN: 0T:0h:4m:53s        MAX: 0T:0h:27m:18s        AVG: 0T:0h:7m:9s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007687     Anzahl gefertigt: 100        MIN: 0T:0h:4m:51s        MAX: 0T:0h:53m:43s        AVG: 0T:0h:8m:30s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007688     Anzahl gefertigt: 100        MIN: 0T:0h:4m:53s        MAX: 0T:0h:25m:33s        AVG: 0T:0h:7m:15s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007689     Anzahl gefertigt: 100        MIN: 0T:0h:4m:53s        MAX: 0T:0h:46m:21s        AVG: 0T:0h:8m:10s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 3.00 %
FA: 007690     Anzahl gefertigt: 100        MIN: 0T:0h:4m:44s        MAX: 0T:0h:34m:52s        AVG: 0T:0h:8m:16s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007778     Anzahl gefertigt: 100        MIN: 0T:0h:4m:47s        MAX: 0T:0h:53m:47s        AVG: 0T:0h:7m:48s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007779     Anzahl gefertigt: 100        MIN: 0T:0h:4m:47s        MAX: 0T:0h:35m:13s        AVG: 0T:0h:7m:52s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007780     Anzahl gefertigt: 100        MIN: 0T:0h:4m:36s        MAX: 0T:0h:28m:10s        AVG: 0T:0h:6m:45s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007781     Anzahl gefertigt: 100        MIN: 0T:0h:4m:48s        MAX: 0T:0h:54m:42s        AVG: 0T:0h:8m:16s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007782     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:13m:20s        AVG: 0T:0h:6m:3s     MIN_FAIL: 2       MAX_FAIL: 2        AVG_FAIL: 2.00 %
FA: 007783     Anzahl gefertigt: 100        MIN: 0T:0h:4m:51s        MAX: 0T:0h:46m:47s        AVG: 0T:0h:8m:22s     MIN_FAIL: 1       MAX_FAIL: 2        AVG_FAIL: 7.00 %
FA: 007784     Anzahl gefertigt: 100        MIN: 0T:0h:5m:0s        MAX: 0T:0h:37m:27s        AVG: 0T:0h:7m:2s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 3.00 %
FA: 007785     Anzahl gefertigt: 100        MIN: 0T:0h:4m:55s        MAX: 0T:0h:34m:59s        AVG: 0T:0h:8m:18s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 4.00 %
FA: 007843     Anzahl gefertigt: 99        MIN: 0T:0h:4m:44s        MAX: 0T:0h:48m:58s        AVG: 0T:0h:10m:24s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007844     Anzahl gefertigt: 99        MIN: 0T:0h:4m:57s        MAX: 0T:0h:49m:37s        AVG: 0T:0h:9m:40s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007845     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:34m:6s        AVG: 0T:0h:8m:14s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007846     Anzahl gefertigt: 100        MIN: 0T:0h:4m:51s        MAX: 0T:0h:36m:49s        AVG: 0T:0h:6m:45s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007886     Anzahl gefertigt: 100        MIN: 0T:0h:4m:51s        MAX: 0T:0h:54m:27s        AVG: 0T:0h:8m:34s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007887     Anzahl gefertigt: 100        MIN: 0T:0h:4m:52s        MAX: 0T:0h:37m:22s        AVG: 0T:0h:6m:54s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007888     Anzahl gefertigt: 100        MIN: 0T:0h:4m:52s        MAX: 0T:0h:48m:25s        AVG: 0T:0h:8m:27s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007889     Anzahl gefertigt: 100        MIN: 0T:0h:4m:56s        MAX: 0T:0h:33m:20s        AVG: 0T:0h:7m:38s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007948     Anzahl gefertigt: 100        MIN: 0T:0h:4m:45s        MAX: 0T:0h:26m:22s        AVG: 0T:0h:6m:2s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007949     Anzahl gefertigt: 100        MIN: 0T:0h:4m:34s        MAX: 0T:0h:29m:10s        AVG: 0T:0h:6m:24s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007950     Anzahl gefertigt: 99        MIN: 0T:0h:4m:47s        MAX: 0T:0h:33m:38s        AVG: 0T:0h:6m:27s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.01 %
FA: 007951     Anzahl gefertigt: 100        MIN: 0T:0h:4m:38s        MAX: 0T:0h:55m:57s        AVG: 0T:0h:8m:9s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007952     Anzahl gefertigt: 100        MIN: 0T:0h:4m:49s        MAX: 0T:0h:46m:43s        AVG: 0T:0h:7m:19s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007953     Anzahl gefertigt: 100        MIN: 0T:0h:4m:47s        MAX: 0T:0h:31m:38s        AVG: 0T:0h:6m:52s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007954     Anzahl gefertigt: 100        MIN: 0T:0h:4m:51s        MAX: 0T:0h:37m:32s        AVG: 0T:0h:6m:55s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007955     Anzahl gefertigt: 100        MIN: 0T:0h:4m:44s        MAX: 0T:0h:47m:53s        AVG: 0T:0h:9m:49s     MIN_FAIL: 1       MAX_FAIL: 2        AVG_FAIL: 5.00 %
FA: 008037     Anzahl gefertigt: 100        MIN: 0T:0h:4m:46s        MAX: 0T:0h:37m:43s        AVG: 0T:0h:6m:37s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 008038     Anzahl gefertigt: 100        MIN: 0T:0h:4m:46s        MAX: 0T:0h:50m:44s        AVG: 0T:0h:7m:43s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 008039     Anzahl gefertigt: 100        MIN: 0T:0h:4m:48s        MAX: 0T:0h:31m:12s        AVG: 0T:0h:6m:50s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 008040     Anzahl gefertigt: 100        MIN: 0T:0h:4m:38s        MAX: 0T:0h:22m:16s        AVG: 0T:0h:5m:58s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 008041     Anzahl gefertigt: 100        MIN: 0T:0h:4m:48s        MAX: 0T:0h:24m:29s        AVG: 0T:0h:6m:29s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 008042     Anzahl gefertigt: 100        MIN: 0T:0h:4m:48s        MAX: 0T:0h:52m:57s        AVG: 0T:0h:9m:8s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 008043     Anzahl gefertigt: 99        MIN: 0T:0h:3m:51s        MAX: 0T:0h:44m:13s        AVG: 0T:0h:8m:0s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.01 %
FA: 008044     Anzahl gefertigt: 100        MIN: 0T:0h:4m:53s        MAX: 0T:0h:27m:43s        AVG: 0T:0h:7m:14s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 008122     Anzahl gefertigt: 100        MIN: 0T:0h:4m:33s        MAX: 0T:0h:45m:21s        AVG: 0T:0h:8m:0s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 008123     Anzahl gefertigt: 100        MIN: 0T:0h:4m:48s        MAX: 0T:0h:46m:47s        AVG: 0T:0h:7m:2s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 008124     Anzahl gefertigt: 100        MIN: 0T:0h:4m:46s        MAX: 0T:0h:27m:4s        AVG: 0T:0h:7m:19s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 008125     Anzahl gefertigt: 100        MIN: 0T:0h:4m:46s        MAX: 0T:0h:28m:39s        AVG: 0T:0h:6m:29s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 008126     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:50m:39s        AVG: 0T:0h:7m:30s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 008127     Anzahl gefertigt: 101        MIN: 0T:0h:4m:40s        MAX: 0T:0h:46m:30s        AVG: 0T:0h:7m:53s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.98 %
FA: 008128     Anzahl gefertigt: 99        MIN: 0T:0h:4m:43s        MAX: 0T:0h:55m:2s        AVG: 0T:0h:9m:0s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 4.04 %
FA: 008129     Anzahl gefertigt: 100        MIN: 0T:0h:4m:51s        MAX: 0T:0h:43m:53s        AVG: 0T:0h:8m:57s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 4.00 %
FA: 008191     Anzahl gefertigt: 100        MIN: 0T:0h:4m:46s        MAX: 0T:0h:50m:0s        AVG: 0T:0h:7m:18s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 008192     Anzahl gefertigt: 99        MIN: 0T:0h:4m:47s        MAX: 0T:0h:20m:30s        AVG: 0T:0h:7m:0s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.01 %
FA: 008193     Anzahl gefertigt: 100        MIN: 0T:0h:4m:49s        MAX: 0T:0h:47m:18s        AVG: 0T:0h:7m:22s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 008194     Anzahl gefertigt: 100        MIN: 0T:0h:4m:36s        MAX: 0T:0h:27m:27s        AVG: 0T:0h:6m:55s     MIN_FAIL: 2       MAX_FAIL: 2        AVG_FAIL: 2.00 %
FA: 008195     Anzahl gefertigt: 100        MIN: 0T:0h:4m:49s        MAX: 0T:0h:15m:47s        AVG: 0T:0h:5m:47s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 008196     Anzahl gefertigt: 100        MIN: 0T:0h:4m:49s        MAX: 0T:0h:26m:38s        AVG: 0T:0h:6m:30s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 008197     Anzahl gefertigt: 100        MIN: 0T:0h:4m:48s        MAX: 0T:0h:19m:22s        AVG: 0T:0h:6m:10s     MIN_FAIL: 2       MAX_FAIL: 2        AVG_FAIL: 2.00 %
FA: 008270     Anzahl gefertigt: 100        MIN: 0T:0h:4m:39s        MAX: 0T:0h:46m:10s        AVG: 0T:0h:7m:34s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 008271     Anzahl gefertigt: 100        MIN: 0T:0h:4m:46s        MAX: 0T:0h:52m:4s        AVG: 0T:0h:8m:54s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 008272     Anzahl gefertigt: 100        MIN: 0T:0h:4m:32s        MAX: 0T:0h:55m:43s        AVG: 0T:0h:7m:43s     MIN_FAIL: 1       MAX_FAIL: 2        AVG_FAIL: 4.00 %
FA: 008273     Anzahl gefertigt: 100        MIN: 0T:0h:4m:47s        MAX: 0T:0h:40m:20s        AVG: 0T:0h:7m:35s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 008274     Anzahl gefertigt: 100        MIN: 0T:0h:4m:46s        MAX: 0T:0h:33m:33s        AVG: 0T:0h:8m:11s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 008275     Anzahl gefertigt: 100        MIN: 0T:0h:4m:47s        MAX: 0T:0h:12m:53s        AVG: 0T:0h:6m:5s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 008276     Anzahl gefertigt: 99        MIN: 0T:0h:4m:49s        MAX: 0T:0h:44m:16s        AVG: 0T:0h:7m:59s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.01 %
FA: 008277     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:28m:22s        AVG: 0T:0h:7m:17s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 008278     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:27m:34s        AVG: 0T:0h:6m:34s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 008279     Anzahl gefertigt: 100        MIN: 0T:0h:4m:48s        MAX: 0T:0h:17m:8s        AVG: 0T:0h:6m:23s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 3.00 %
FA: 008368     Anzahl gefertigt: 98        MIN: 0T:0h:4m:52s        MAX: 0T:0h:52m:32s        AVG: 0T:0h:8m:2s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 008369     Anzahl gefertigt: 99        MIN: 0T:0h:4m:53s        MAX: 0T:0h:46m:59s        AVG: 0T:0h:6m:34s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.01 %
