TEIL;FA;COUNT;MIN;MAX;AVG
C;006912              ;99;491.00;1784.00;664.46
C;006913              ;101;492.00;3096.00;654.53
C;006914              ;100;467.00;2024.00;715.74
C;006915              ;100;487.00;2464.00;620.57
C;006916              ;100;482.00;2717.00;664.74
C;006917              ;100;483.00;1346.00;545.31
C;006918              ;100;487.00;1002.00;625.34
C;006919              ;100;495.00;2505.00;665.03
C;006966              ;100;500.00;2493.00;658.17
C;006967              ;100;500.00;1305.00;588.11
C;006968              ;100;499.00;3296.00;697.59
C;006969              ;100;500.00;2241.00;619.67
C;006970              ;100;489.00;3260.00;643.16
C;006971              ;100;488.00;2600.00;638.53
C;006972              ;99;502.00;1990.00;650.27
C;006973              ;100;493.00;2071.00;619.13
C;006974              ;100;494.00;2210.00;640.94
C;006975              ;100;486.00;2458.00;619.51
C;006976              ;100;498.00;2408.00;616.25
C;006977              ;100;500.00;3443.00;628.41
C;006978              ;101;500.00;1103.00;591.47
C;006979              ;100;492.00;1637.00;607.68
C;007029              ;100;510.00;1184.00;621.64
C;007030              ;100;511.00;2520.00;681.43
C;007031              ;100;514.00;2350.00;701.51
C;007032              ;100;512.00;3118.00;829.45
C;007033              ;100;520.00;1325.00;662.78
C;007034              ;100;521.00;1577.00;672.19
C;007035              ;100;509.00;992.00;557.14
C;007036              ;100;501.00;2533.00;634.59
C;007037              ;100;509.00;987.00;578.78
C;007038              ;100;507.00;2319.00;799.29
C;007039              ;100;511.00;1358.00;628.84
C;007040              ;100;511.00;3536.00;621.16
C;007095              ;100;520.00;2312.00;655.00
C;007096              ;100;527.00;1254.00;633.11
C;007097              ;100;526.00;3238.00;699.65
C;007098              ;100;528.00;2297.00;701.23
C;007099              ;100;527.00;2515.00;728.47
C;007100              ;100;511.00;3212.00;674.00
C;007101              ;100;527.00;2704.00;659.27
C;007102              ;100;526.00;2090.00;638.48
C;007103              ;100;527.00;3268.00;741.24
C;007104              ;100;517.00;2330.00;673.67
C;007158              ;99;512.00;1182.00;623.98
C;007159              ;100;534.00;2882.00;684.08
C;007160              ;100;533.00;1113.00;603.85
C;007161              ;100;521.00;2667.00;706.88
C;007162              ;100;537.00;2468.00;657.48
C;007163              ;100;522.00;2279.00;648.55
C;007164              ;100;533.00;1994.00;655.49
C;007165              ;100;524.00;1143.00;602.32
C;007166              ;100;533.00;2589.00;687.55
C;007167              ;100;537.00;1892.00;641.61
C;007168              ;100;534.00;1300.00;583.83
C;007169              ;100;533.00;2485.00;684.31
C;007170              ;100;533.00;1652.00;654.79
C;007171              ;100;535.00;2465.00;708.98
C;007172              ;100;533.00;2736.00;678.39
C;007173              ;100;534.00;1784.00;634.95
C;007237              ;100;537.00;1985.00;639.62
C;007238              ;100;537.00;2688.00;734.90
C;007239              ;100;537.00;1936.00;703.51
C;007240              ;100;526.00;2134.00;659.60
C;007241              ;95;539.00;2078.00;693.00
C;007242              ;104;539.00;2928.00;726.20
C;007243              ;100;540.00;3227.00;677.27
C;007244              ;100;516.00;2977.00;743.05
C;007245              ;100;534.00;1962.00;680.49
C;007246              ;100;533.00;2005.00;671.02
C;007247              ;99;530.00;2307.00;657.82
C;007248              ;96;542.00;1093.00;656.61
C;007249              ;104;538.00;2043.00;641.62
C;007250              ;100;539.00;3262.00;701.48
C;007251              ;100;539.00;3558.00;747.49
C;007319              ;100;547.00;2608.00;730.62
C;007320              ;100;546.00;1635.00;639.70
C;007321              ;100;537.00;1875.00;635.00
C;007322              ;100;548.00;3316.00;667.01
C;007323              ;100;548.00;2001.00;684.86
C;007324              ;92;551.00;3393.00;738.02
C;007325              ;108;550.00;2028.00;662.16
C;007326              ;100;544.00;1213.00;607.40
C;007327              ;100;533.00;2094.00;657.92
C;007328              ;100;543.00;2723.00;680.08
C;007329              ;100;532.00;2295.00;640.29
C;007330              ;100;549.00;2510.00;652.58
C;007331              ;100;549.00;2109.00;690.46
C;007332              ;96;550.00;3350.00;752.88
C;007333              ;104;552.00;2514.00;710.15
C;007398              ;100;551.00;1287.00;656.15
C;007399              ;100;556.00;2206.00;672.58
C;007400              ;100;551.00;2788.00;676.46
C;007401              ;99;555.00;1928.00;662.41
C;007402              ;100;543.00;2067.00;658.27
C;007403              ;100;556.00;2381.00;669.74
C;007404              ;100;555.00;2850.00;734.15
C;007405              ;100;556.00;3340.00;707.83
C;007406              ;100;554.00;1054.00;592.64
C;007407              ;100;545.00;2349.00;677.89
C;007408              ;100;555.00;2042.00;649.49
C;007409              ;100;553.00;1474.00;634.22
C;007410              ;100;556.00;1052.00;631.23
C;007411              ;100;555.00;2041.00;694.39
C;007412              ;99;549.00;2638.00;721.80
C;007413              ;100;558.00;3367.00;698.48
C;007478              ;100;560.00;2162.00;743.64
C;007479              ;99;502.00;2365.00;720.25
C;007480              ;100;488.00;3027.00;634.08
C;007481              ;100;482.00;1518.00;598.95
C;007482              ;100;424.00;2081.00;570.94
C;007483              ;100;425.00;1359.00;505.79
C;007484              ;100;416.00;1595.00;578.12
C;007485              ;100;415.00;1013.00;491.03
C;007486              ;100;537.00;2585.00;712.59
C;007487              ;100;535.00;3597.00;829.52
C;007488              ;100;488.00;2097.00;556.48
C;007489              ;100;488.00;3024.00;595.15
C;007490              ;100;479.00;2266.00;619.14
C;007491              ;100;423.00;1268.00;503.12
C;007492              ;100;413.00;2865.00;582.02
C;007493              ;100;423.00;2276.00;572.73
C;007494              ;100;423.00;2027.00;512.03
C;007565              ;100;422.00;3035.00;552.32
C;007566              ;99;426.00;2478.00;620.55
C;007567              ;100;431.00;3087.00;635.54
C;007568              ;100;420.00;1269.00;526.76
C;007569              ;100;434.00;992.00;493.56
C;007570              ;100;426.00;1595.00;511.57
C;007571              ;100;418.00;1128.00;489.40
C;007572              ;100;426.00;1113.00;477.79
C;007573              ;100;416.00;2723.00;545.57
C;007574              ;100;415.00;3533.00;629.03
C;007575              ;100;430.00;694.00;466.56
C;007576              ;100;430.00;740.00;482.30
C;007577              ;100;421.00;1040.00;498.10
C;007578              ;100;426.00;1034.00;498.22
C;007579              ;100;425.00;905.00;476.75
C;007580              ;100;432.00;1249.00;549.01
C;007653              ;100;427.00;1676.00;517.66
C;007654              ;98;427.00;3316.00;673.42
C;007655              ;100;427.00;2540.00;548.99
C;007656              ;100;421.00;3581.00;684.32
C;007657              ;100;427.00;1175.00;493.44
C;007658              ;100;434.00;1001.00;520.60
C;007659              ;100;434.00;1857.00;554.72
C;007660              ;100;434.00;2880.00;576.22
C;007661              ;100;435.00;2319.00;560.05
C;007662              ;101;427.00;1799.00;525.10
C;007663              ;100;425.00;2475.00;542.33
C;007664              ;100;437.00;2731.00;602.59
C;007665              ;100;431.00;2198.00;537.67
C;007666              ;100;424.00;3147.00;690.15
C;007667              ;100;435.00;2501.00;601.13
C;007668              ;100;435.00;1796.00;551.88
C;007669              ;100;427.00;2024.00;618.23
C;007748              ;100;436.00;1485.00;534.90
C;007749              ;100;422.00;3556.00;676.09
C;007750              ;100;441.00;1591.00;566.86
C;007751              ;100;445.00;2235.00;540.41
C;007752              ;100;438.00;2567.00;656.33
C;007753              ;101;443.00;1528.00;509.70
C;007754              ;100;443.00;2851.00;621.49
C;007755              ;100;435.00;2836.00;569.76
C;007756              ;100;442.00;3572.00;687.59
C;007757              ;100;442.00;1410.00;628.52
C;007758              ;100;449.00;1959.00;591.57
C;007759              ;100;439.00;1564.00;568.20
C;007760              ;100;442.00;2130.00;550.72
C;007761              ;100;442.00;1614.00;563.83
C;007762              ;100;458.00;2472.00;644.68
C;007828              ;100;450.00;3084.00;621.73
C;007829              ;100;448.00;3407.00;696.71
C;007830              ;100;451.00;2870.00;640.09
C;007831              ;98;464.00;1053.00;521.07
C;007832              ;100;449.00;2906.00;620.25
C;007833              ;100;433.00;1166.00;504.40
C;007834              ;100;467.00;1332.00;582.17
C;007870              ;100;465.00;1265.00;549.64
C;007871              ;100;451.00;1887.00;605.94
C;007872              ;100;456.00;1227.00;585.66
C;007873              ;100;472.00;1744.00;573.56
C;007874              ;100;463.00;2249.00;593.72
C;007875              ;100;447.00;1590.00;624.02
C;007876              ;99;464.00;2081.00;642.78
C;007877              ;100;463.00;2885.00;632.56
C;007916              ;100;471.00;2619.00;620.01
C;007917              ;100;460.00;3289.00;645.08
C;007918              ;100;473.00;1777.00;584.51
C;007919              ;100;480.00;2660.00;686.55
C;007920              ;100;407.00;3204.00;573.59
C;007921              ;100;408.00;2887.00;635.10
C;007922              ;99;412.00;2312.00;598.71
C;007923              ;102;413.00;2121.00;543.59
C;007924              ;100;463.00;1318.00;537.40
C;007925              ;100;472.00;766.00;508.86
C;007926              ;100;468.00;1336.00;572.16
C;007927              ;100;471.00;1030.00;529.23
C;007928              ;100;471.00;972.00;530.50
C;007929              ;100;474.00;1538.00;564.59
C;007930              ;100;473.00;1422.00;542.48
C;007931              ;100;412.00;3084.00;592.54
C;007993              ;100;472.00;3486.00;628.35
C;007994              ;100;464.00;2761.00;657.52
C;008011              ;100;413.00;2656.00;509.37
C;008012              ;100;416.00;1506.00;507.16
C;008013              ;100;417.00;2286.00;532.14
C;008014              ;100;416.00;2187.00;530.11
C;008015              ;100;416.00;3252.00;578.17
C;008016              ;100;409.00;2126.00;513.43
C;008017              ;101;405.00;1312.00;505.25
C;008018              ;100;411.00;1823.00;515.21
C;008019              ;100;401.00;2269.00;538.18
C;008020              ;100;413.00;1712.00;497.43
C;008021              ;100;413.00;1699.00;504.69
C;008022              ;100;412.00;1271.00;480.04
C;008023              ;100;416.00;2874.00;591.85
C;008090              ;100;418.00;2328.00;599.52
C;008091              ;100;421.00;1852.00;522.16
C;008092              ;100;408.00;2125.00;541.36
C;008093              ;100;419.00;3115.00;594.73
C;008094              ;100;424.00;3503.00;542.22
C;008095              ;101;424.00;2464.00;567.86
C;008096              ;100;426.00;2076.00;522.54
C;008097              ;100;425.00;1432.00;576.17
C;008098              ;100;424.00;837.00;472.93
C;008099              ;100;423.00;2906.00;594.50
C;008100              ;100;418.00;986.00;483.63
C;008101              ;100;425.00;1820.00;548.37
C;008102              ;101;425.00;2066.00;525.93
C;008103              ;101;424.00;2869.00;550.85
C;008104              ;100;423.00;2216.00;587.01
C;008105              ;101;427.00;1094.00;493.89
C;008168              ;100;426.00;1959.00;546.00
C;008169              ;100;431.00;881.00;478.10
C;008170              ;100;431.00;1170.00;506.31
C;008171              ;100;431.00;3029.00;566.07
C;008172              ;100;432.00;1803.00;503.33
C;008173              ;100;430.00;2335.00;532.49
C;008174              ;100;431.00;1062.00;482.94
C;008175              ;100;430.00;2793.00;552.79
C;008176              ;100;430.00;2018.00;541.65
C;008177              ;100;430.00;1997.00;540.13
C;008232              ;100;434.00;1943.00;523.52
C;008233              ;100;432.00;2533.00;559.62
C;008234              ;100;433.00;1189.00;504.23
C;008235              ;100;433.00;1326.00;541.88
C;008236              ;100;433.00;2771.00;581.99
C;008237              ;100;433.00;1829.00;521.72
C;008238              ;100;442.00;3066.00;557.72
C;008239              ;100;442.00;3170.00;564.75
C;008240              ;100;433.00;2348.00;689.30
C;008241              ;100;438.00;2476.00;581.05
C;008242              ;100;430.00;2796.00;610.10
C;008243              ;100;432.00;1051.00;500.36
C;008244              ;100;433.00;1207.00;487.53
C;008245              ;100;426.00;2469.00;554.27
C;008246              ;100;433.00;1671.00;536.93
C;008247              ;100;441.00;2420.00;590.35
C;008248              ;100;438.00;3593.00;678.33
C;008249              ;100;445.00;2449.00;546.54
C;008250              ;100;445.00;957.00;527.40
C;008334              ;100;427.00;1278.00;541.27
C;008335              ;98;443.00;2704.00;546.40
C;008336              ;100;445.00;1569.00;546.41
C;008337              ;99;436.00;2389.00;599.92
C;008338              ;98;453.00;3229.00;609.80
C;008339              ;99;450.00;1959.00;542.92
C;008340              ;84;449.00;1676.00;551.23
C;008341              ;100;451.00;2609.00;538.38
C;008342              ;100;438.00;2737.00;549.20
C;008343              ;66;444.00;3384.00;644.29
C;008344              ;86;444.00;1939.00;563.27
C;008345              ;100;433.00;3268.00;563.43
C;008346              ;99;435.00;1337.00;484.40
C;008347              ;98;453.00;2231.00;592.46
C;008348              ;99;455.00;2546.00;635.54
C;008349              ;98;462.00;3160.00;655.03
C;008350              ;97;439.00;1344.00;529.18
C;008431              ;100;443.00;1327.00;553.05
C;008432              ;100;450.00;2355.00;603.10
C;008433              ;100;449.00;899.00;533.36
C;008434              ;100;452.00;1884.00;561.62
C;008435              ;100;463.00;935.00;502.46
C;008436              ;100;456.00;2940.00;548.92
C;008437              ;100;450.00;3166.00;601.77
C;008438              ;100;460.00;789.00;507.47
C;008439              ;100;456.00;2015.00;585.87
C;008440              ;100;453.00;1139.00;501.95
C;008441              ;100;457.00;3298.00;594.91
C;008442              ;101;458.00;1966.00;581.97
